CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,AGY_ST_NO,ST_FULL_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,RTE_NM,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,LAT_DD,LONGTD_DD,TOT_PED_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1810476,221,2018-06-22T00:00:00,6,22,2018,6,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,1.0,0092AR100S00,46,5,25.88,-122,56,36.35,,,201,B ST,8706,W 6TH ST,1.0,,4,47.36,,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,5,8,FIX OBJ,9,FIX,5,PDO,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,3,CITY,53.0,POLE UTL,2.0,INTERFER,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_8840,,0,US 30,2020-03-19T12:34:42.253,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09052222222133,-122.94343055555532,0,0,0,0,0,0,0,0,0,N
1813352,373,2018-07-20T00:00:00,7,20,2018,6,11,11A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,28.35,-122,56,37.88,,,403,LOWER COL RIVER HY,8706,W 6TH ST,1.0,,8,47.38,45.0,3,STRGHT,1,,,0,0,0,4.0,,0.0,NONE,3,8,FIX OBJ,9,FIX,5,PDO,0,UNK,1,DRY,1,DAY,99,UNKNOWN,1,0,NONE,35.0,DEER ELK,79.0,DITCH,,,10,OTHR-IMP,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_11563,,0,US 30,2020-04-09T10:35:46.337,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09120833333333,-122.94385555555532,0,0,0,0,0,0,0,0,0,Y
1813461,243,2018-07-03T00:00:00,7,3,2018,3,9,9A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,2.93,-122,55,3.55,,,403,LOWER COL RIVER HY,8705,W 5TH ST,1.0,,8,46.0,55.0,3,STRGHT,1,,,0,0,0,2.0,,0.0,NONE,2,2,PRKD MV,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,,,,,,,16,FATIGUE,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18906,,0,US 30,2020-04-11T23:04:44.547,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.084147222221326,-122.91765277777766,0,0,0,0,0,0,0,0,0,Y
1814427,269,2018-08-01T00:00:00,8,1,2018,4,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,39.98,-122,57,30.2,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,9,48.13,55.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,1,B,ANGL-OTH,6,TURN,5,PDO,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,0,NONE,,,,,,,2,NO-YIELD,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_12531,,0,US 30,2020-04-15T20:01:01.243,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,6,0,1,46.09443888888833,-122.958388888888,0,0,0,0,0,0,0,0,0,N
1815808,344,2018-09-23T00:00:00,9,23,2018,1,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.89,-122,56,9.35,,,201,B ST,8001,1ST ST,1.0,,8,46.97,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,5,PDO,0,UNK,0,UNK,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2020-04-26T10:36:56.777,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.08913611111033,-122.93593055555532,0,0,0,0,0,0,0,0,0,N
1819814,246,2018-07-07T00:00:00,7,7,2018,7,23,11P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,22.0,-122,56,31.52,,,401,C ST,8705,W 5TH ST,1.0,50.0,4,,25.0,3,STRGHT,0,,,0,0,0,2.0,,0.0,NONE,6,E,S-1STOP,3,REAR,5,PDO,1,CLR,1,DRY,3,DARK,0,NONE,1,3,CITY,,,,,,,27,INATTENT,,,,,0.0,0.0,1,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803653,,0,,2020-05-14T19:06:23.180,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.089444444444325,-122.94208888888832,0,0,0,0,0,0,0,0,0,N
1820036,271,2018-08-02T00:00:00,8,2,2018,5,13,1P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,1.0,0092AU100S00,46,5,49.5,-122,58,7.78,,,9001,WB EX LEWIS&CLRK C1,9002,NB EX LEWIS&CLRK C2,1.0,,4,48.74,,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,5,D,S-1TURN,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,7,YIELD,1,5,NO RPT,,,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26216,,0,,2020-11-19T07:21:15.893,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.09708333333333,-122.96882777777766,0,0,0,0,0,0,0,0,0,N
1820398,311,2018-08-30T00:00:00,8,30,2018,5,6,6A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,5,11.29,-122,57,4.67,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,1,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,E,S-1STOP,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,,,,,16,FATIGUE,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,,,1,,2020-11-19T07:07:00.307,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,12,4,8,0,46.086469444444326,-122.951297222222,0,0,0,0,0,0,0,0,0,N
1820671,317,2018-09-03T00:00:00,9,3,2018,2,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,11.45,-122,57,47.52,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,0,C,S-STRGHT,3,REAR,5,PDO,1,CLR,1,DRY,1,DAY,0,NONE,1,4,UNK,,,,,,,1,TOO-FAST,7.0,TOO-CLOS,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.103180555555,-122.9632,0,0,0,0,0,0,0,0,0,N
1821929,470,2018-12-21T00:00:00,12,21,2018,6,18,6P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,12.11,-122,57,46.9,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,G,O-STRGHT,4,SS-M,5,PDO,0,UNK,2,WET,3,DARK,99,UNKNOWN,1,5,NO RPT,13.0,FORCED,,,,,5,LEFT-CTR,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.103363888888,-122.963027777777,0,0,0,0,0,0,0,0,0,Y
1821937,471,2018-12-21T00:00:00,12,21,2018,6,20,8P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,12.74,-122,57,46.36,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2800.0,2,,,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,G,O-STRGHT,4,SS-M,5,PDO,3,RAIN,2,WET,3,DARK,99,UNKNOWN,1,5,NO RPT,13.0,FORCED,,,,,5,LEFT-CTR,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,46.103538888888,-122.962877777777,0,0,0,0,0,0,0,0,0,Y
1826497,126,2019-05-07T00:00:00,5,7,2019,3,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.79,-122,57,48.48,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,9,48.38,55.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,3,B,ANGL-OTH,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,13.0,FORCED,1.0,FEL/JUMP,,,2,NO-YIELD,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2020-06-17T16:17:32.370,3,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,5,5,0,0,46.09494166666633,-122.963466666666,0,0,0,1,1,0,0,0,0,N
1826737,226,2019-07-14T00:00:00,7,14,2019,1,14,2P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,27.84,-122,56,41.95,,,201,B ST,8707,W 7TH ST,1.0,0.0,8,,,1,INTER,1,1.0,CROSS,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,1,DAY,4,STOP SIGN,1,3,CITY,72.0,OTHER WALL,,,,,17,ILLNESS,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803495,,0,,2020-06-22T08:43:13.370,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,46.09106666666633,-122.94498611111032,0,0,0,0,0,0,0,0,0,N
1826754,269,2019-08-23T00:00:00,8,23,2019,6,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,40.12,-122,57,31.65,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,8,48.15,55.0,3,STRGHT,0,,,0,0,0,4.0,,0.0,NONE,3,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,13.0,FORCED,,,,,32,CARELESS,7.0,TOO-CLOS,27.0,INATTENT,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_14040,,0,US 30,2020-06-22T08:43:17.713,3,0,1,0,4,5,0,1,0,0,0,0,0,0,0,0,0,6,6,5,1,0,46.09447777777733,-122.958791666666,0,0,0,0,0,0,0,0,0,N
1829013,91,2019-04-04T00:00:00,4,4,2019,5,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,5,57.65,-122,58,0.22,,,9002,NB EX LEWIS&CLRK C2,9003,LEWIS&CLARK BR C3,1.0,1525.0,1,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,C,S-STRGHT,3,REAR,4,INJ,3,RAIN,2,WET,1,DAY,0,NONE,1,3,CITY,,,,,,,1,TOO-FAST,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:17:05.157,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.099347222221326,-122.96672777777766,0,0,0,0,0,0,0,0,1,N
1829075,105,2019-04-15T00:00:00,4,15,2019,2,13,1P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,6.0,CN,0.0,R,1.0,0092AT100S00,46,5,49.49,-122,58,7.78,,,9002,NB EX LEWIS&CLRK C2,9003,LEWIS&CLARK BR C3,1.0,,4,48.71,35.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,4,INJ,2,CLD,1,DRY,1,DAY,7,YIELD,1,3,CITY,,,,,,,29,F AVOID,,,,,0.0,0.0,0,0,0,0,1,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,,,2,1,293_26215,,0,,2020-11-19T07:17:05.407,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.09708055555533,-122.96882777777766,0,0,0,0,0,0,0,0,0,N
1830267,145,2019-05-23T00:00:00,5,23,2019,5,15,3P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,7.68,-122,57,51.01,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,8,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,,,,,,,10,OTHR-IMP,,,,,,,0,1,0,1,1,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,46.102133333333,-122.964169444444,0,0,0,0,0,0,0,0,1,N
1830275,147,2019-05-24T00:00:00,5,24,2019,6,12,12P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.86,-122,56,9.34,,,201,B ST,8001,1ST ST,1.0,,8,46.97,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,E,S-1STOP,3,REAR,4,INJ,3,RAIN,2,WET,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,29,F AVOID,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2020-07-17T06:52:14.323,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,46.08912777777733,-122.93592777777732,0,0,0,0,0,0,0,0,0,N
1831624,190,2019-06-20T00:00:00,6,20,2019,5,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,41.85,-122,57,49.27,,,403,LOWER COL RIVER HY,2103,ROCKCREST ST,1.0,,8,48.39,55.0,3,STRGHT,0,,,1,0,0,4.0,,0.0,NONE,5,E,S-1STOP,3,REAR,4,INJ,2,CLD,1,DRY,1,DAY,1,TRF SIGNAL,1,3,CITY,,,,,,,1,TOO-FAST,,,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_9937,,0,US 30,2020-07-26T15:26:37.020,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.09495833333333,-122.963686111111,0,0,0,0,0,0,0,0,0,N
1831630,197,2019-06-23T00:00:00,6,23,2019,1,23,11P,5,Columbia,172,Rainier,61,RAINIER UA,19,U LOCAL,0,,,,,,,,,,,46,5,13.75,-122,55,48.74,,,401,C ST,8306,E 6TH ST,1.0,125.0,8,,25.0,5,CURVE,1,,,0,0,0,2.0,,0.0,NONE,7,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,2,DLIT,0,NONE,1,3,CITY,40.0,CURB,100.0,UNK FIXD,62.0,TREE,16,FATIGUE,,,,,0.0,0.0,0,0,0,0,1,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_803827,,0,,2020-07-26T15:26:38.397,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46.08715277777733,-122.93020555555466,0,0,0,0,0,0,0,0,0,Y
1831654,313,2019-06-29T00:00:00,6,29,2019,7,11,11A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,15.21,-122,55,36.66,,,201,B ST,8305,E 5TH ST,1.0,,4,46.5,40.0,6,OPENAC,1,,,0,0,0,2.0,,0.0,NONE,1,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,79.0,DITCH,128.0,CURVE INV,,,10,OTHR-IMP,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18906,,0,US 30,2020-07-26T15:26:44.020,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.08755833333333,-122.92684999999966,0,0,0,0,0,0,0,0,1,Y
1832931,236,2019-07-21T00:00:00,7,21,2019,1,17,5P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,22.13,-122,56,47.72,,,804,FERN HILL RD,401,C ST W,1.0,400.0,6,,,3,STRGHT,0,,,0,0,0,2.0,,0.0,NONE,8,C,S-STRGHT,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,99,UNKNOWN,1,5,NO RPT,,,,,,,33,RECKLESS,,,,,,,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802552,,0,,2020-08-05T17:50:54.707,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,46.089480555555326,-122.94658888888831,0,0,0,0,0,0,0,0,0,N
1834433,246,2019-08-02T00:00:00,8,2,2019,6,16,4P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,39.98,-122,57,30.18,,,403,LOWER COL RIVER HY,1501,MILL ST,1.0,,9,48.13,55.0,1,INTER,0,3.0,3-LEG,0,0,0,,0.0,,,1,B,ANGL-OTH,6,TURN,4,INJ,3,RAIN,2,WET,1,DAY,4,STOP SIGN,1,3,CITY,82.0,VEH HID,,,,,40,VIEW OBS,2.0,NO-YIELD,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_12531,,0,US 30,2020-08-19T20:31:17.377,2,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,2,46.09443888888833,-122.958383333333,0,0,0,0,0,0,0,0,1,N
1834512,255,2019-08-10T00:00:00,8,10,2019,7,2,2A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,20.85,-122,56,9.35,,,201,B ST,8001,1ST ST,1.0,,4,46.97,30.0,1,INTER,0,1.0,CROSS,0,0,0,,0.0,,,6,A,ANGL-STP,6,TURN,4,INJ,1,CLR,1,DRY,2,DLIT,1,TRF SIGNAL,1,3,CITY,82.0,VEH HID,,,,,8,IMP-TURN,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18908,,0,US 30,2020-08-19T20:31:38.423,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.08912499999933,-122.93593055555532,0,0,0,0,0,0,0,0,0,N
1836686,283,2019-09-07T00:00:00,9,7,2019,7,22,10P,5,Columbia,172,Rainier,61,RAINIER UA,17,U MJ-COL,0,,,,,,,,,,,46,5,20.47,-122,57,20.88,,,804,FERN HILL RD,2102,RIVERVIEW DR,1.0,0.0,4,,35.0,1,INTER,1,3.0,3-LEG,0,0,0,,0.0,,,6,8,FIX OBJ,9,FIX,4,INJ,2,CLD,1,DRY,3,DARK,4,STOP SIGN,1,3,CITY,79.0,DITCH,10.0,SUB OTRN,128.0,CURVE INV,1,TOO-FAST,5.0,LEFT-CTR,,,0.0,0.0,0,0,0,1,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,34_802547,,0,,2020-09-02T19:00:10.810,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.089019444444325,-122.9558,0,0,0,0,0,0,0,0,0,N
1836796,303,2019-09-25T00:00:00,9,25,2019,4,15,3P,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,,,,,,,,,,,46,6,8.23,-122,57,50.54,,,1403,LEWIS & CLARK BR,9003,LEWIS&CLARK BR C3,1.0,2640.0,2,,35.0,8,BRIDGE,0,,,0,0,0,2.0,,0.0,NONE,7,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,0,NONE,1,3,CITY,92.0,PHANTOM,,,,,27,INATTENT,,,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",3,URBAN CITY STREET,,,2,1,51_53158,,0,,2020-11-19T07:07:00.307,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,46.102286111111,-122.964038888888,0,0,0,0,0,0,0,0,0,N
1836822,309,2019-09-28T00:00:00,9,28,2019,7,7,7A,5,Columbia,172,Rainier,61,RAINIER UA,14,U PR-ART,1,92.0,,LOWER COLUMBIA RIVER,1.0,0.0,MN,0.0,R,,009200100S00,46,5,19.77,-122,56,4.02,,,201,B ST,8302,E 2ND ST,1.0,,6,46.89,30.0,3,STRGHT,1,,,0,0,0,2.0,,0.0,NONE,6,8,FIX OBJ,9,FIX,4,INJ,2,CLD,1,DRY,1,DAY,0,NONE,1,3,CITY,53.0,POLE UTL,91.0,BUILDING,,,32,CARELESS,27.0,INATTENT,,,0.0,0.0,0,0,0,0,0,2.0,"1,001 to 2,500",4,URBAN HWY SYSTEM,US,30.0,2,1,293_18099,,0,US 30,2020-09-02T19:00:30.810,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,46.088824999999325,-122.93444999999932,0,0,0,0,0,0,0,0,0,Y
